id,psnr_before,psnr_after,gain,ssim_before,ssim_after
95,30.54938872126954,30.54976943039694,0.00038070912739840423,0.9930684566497803,0.993068516254425
96,25.82103029913779,25.83746375427198,0.016433455134190922,0.8164365291595459,0.8171926140785217
97,31.810041529251865,32.38692269230046,0.5768811630485935,0.8886452317237854,0.9260285496711731
98,24.810139798912548,29.580738847171247,4.770599048258699,0.780082643032074,0.9402072429656982
99,27.958848314024863,27.956054558981624,-0.002793755043239088,0.8135571479797363,0.8132736682891846
100,28.20773687731205,28.2074952793538,-0.00024159795825084984,0.9927754998207092,0.9927752614021301
103,24.356046108942387,24.356223935928078,0.0001778269856913539,0.9747397303581238,0.9747406840324402
104,25.16359920020623,35.24053227131011,10.076933071103877,0.5806492567062378,0.9567291736602783
105,21.44053141023995,23.676035166580554,2.2355037563406057,0.7019991278648376,0.9316667914390564
108,29.20930777051244,36.85218265835859,7.642874887846155,0.7788851261138916,0.9632515907287598
109,19.571929909630278,19.57126732290797,-0.0006625867223064574,0.9416279792785645,0.9414574503898621
110,33.46186880587078,41.459731881957076,7.997863076086297,0.8247373700141907,0.9847757816314697
112,27.865007678568496,30.4621183547902,2.5971106762217033,0.6706880927085876,0.9322211146354675
115,23.392875981614324,23.398280632905717,0.005404651291392781,0.8160342574119568,0.8186020255088806
116,25.349028464142535,31.544079385700364,6.195050921557829,0.7167748808860779,0.9505649209022522
119,30.565641700324754,30.565695836701376,5.4136376622437865e-05,0.9238587021827698,0.9238589406013489
121,30.71268762633389,30.71271264785792,2.50215240313878e-05,0.9016897082328796,0.9016897082328796
122,30.63075253642221,30.630369338413132,-0.00038319800907871127,0.9966292977333069,0.9966290593147278
124,25.13053446711826,30.631585107509807,5.501050640391547,0.4794304370880127,0.8322092890739441
125,25.661199832597106,26.6744358712403,1.0132360386431927,0.7746341824531555,0.9760861992835999
128,32.82674764665866,39.50892130714297,6.68217366048431,0.8674604892730713,0.9791666865348816
129,29.765722739504174,37.32709003870139,7.561367299197219,0.664242148399353,0.97251296043396
130,35.11787912131947,35.11731444855728,-0.0005646727621879677,0.9986019730567932,0.9986004829406738
133,25.139932569381337,35.93200724110701,10.792074671725672,0.5557318329811096,0.9427342414855957
134,29.277320264030333,29.285071600043896,0.007751336013562593,0.9053054451942444,0.9070477485656738
136,33.0358959657033,33.36221499626791,0.326319030564612,0.8509930968284607,0.8783504366874695
137,24.674874642534736,33.706135309961965,9.03126066742723,0.6142507195472717,0.9452104568481445
138,25.372865323870425,34.637205639966,9.264340316095574,0.6522300243377686,0.9485828876495361
139,31.241859623701735,41.131796375715666,9.88993675201393,0.7181010842323303,0.9833717942237854
140,17.536749756980537,17.5527018017428,0.015952044762261863,0.6926405429840088,0.7010995745658875
141,32.65322765007051,32.94189613594056,0.2886684858700477,0.8945738673210144,0.9186139106750488
142,23.117457764172894,32.21897057205113,9.101512807878233,0.5980433821678162,0.9258666038513184
143,24.99341158597006,32.17401486880432,7.180603282834262,0.5986356139183044,0.9072544574737549
146,25.0982065542104,35.57294306211146,10.474736507901063,0.5393845438957214,0.9508941173553467
147,31.254399221398632,31.25383909703645,-0.0005601243621811136,0.9964888691902161,0.9963417053222656
153,30.76712133293576,39.867357904450095,9.100236571514337,0.7414631843566895,0.9814909100532532
154,25.28448167924191,25.284683796980545,0.0002021177386346551,0.9611007571220398,0.9611025452613831
155,24.62810519414581,24.63448274070845,0.006377546562639225,0.9313185811042786,0.9319499135017395
156,29.025996132104623,34.115829247732265,5.089833115627641,0.9385383725166321,0.9833759665489197
157,21.896651675363685,22.648728535930832,0.7520768605671471,0.6904966235160828,0.7518391609191895
159,37.36800613629674,37.3681240426161,0.00011790631936037244,0.9714641571044922,0.9714635014533997
160,26.356549693252216,31.182151933837257,4.825602240585042,0.6055166125297546,0.8724277019500732
161,20.938956617843658,20.93917302329347,0.00021640544981238463,0.7896329760551453,0.7895451188087463
165,26.028890214507115,35.9409728918875,9.912082677380383,0.5977317690849304,0.9546332359313965
